"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        4769,      -6.791991249,      -4.503251124,      -5.449502818,      -1.315022752,      -10.22187679
          0,           0,        4770,       -6.79199441,      -4.503262637,      -5.449486875,      -1.315022879,      -10.22273033
          0,           0,        4771,      -6.791991338,      -4.503253335,      -5.449508262,        -1.3150228,      -10.22358346
          0,           0,        4772,      -6.791994487,      -4.503264844,      -5.449492293,      -1.315022927,        -10.224437
          0,           0,        4773,      -6.791991426,      -4.503255537,      -5.449513551,      -1.315022848,      -10.22529013
          0,           0,        4774,      -6.791994565,       -4.50326704,      -5.449497551,      -1.315022975,      -10.22614366
          0,           0,        4775,      -6.791991515,      -4.503257727,      -5.449518677,      -1.315022896,      -10.22699679
          0,           0,        4776,      -6.791994642,      -4.503269225,      -5.449502641,      -1.315023023,      -10.22785031
          0,           0,        4777,      -6.791991603,      -4.503259907,      -5.449523631,      -1.315022943,      -10.22870344
          0,           0,        4778,      -6.791994719,        -4.5032714,      -5.449507557,       -1.31502307,      -10.22955697
          0,           0,        4779,      -6.791991691,      -4.503262077,      -5.449528408,      -1.315022991,      -10.23041009
          0,           0,        4780,      -6.791994796,      -4.503273564,      -5.449512293,      -1.315023118,      -10.23126362
          0,           0,        4781,      -6.791991779,      -4.503264235,      -5.449533004,      -1.315023039,      -10.23211674
          0,           0,        4782,      -6.791994873,      -4.503275716,      -5.449516847,      -1.315023166,      -10.23297027
          0,           0,        4783,      -6.791991867,      -4.503266381,      -5.449537417,      -1.315023087,      -10.23382339
          0,           0,        4784,       -6.79199495,      -4.503277857,      -5.449521217,      -1.315023213,      -10.23467692
          0,           0,        4785,      -6.791991955,      -4.503268516,      -5.449541647,      -1.315023134,      -10.23553005
          0,           0,        4786,      -6.791995027,      -4.503279986,      -5.449525404,      -1.315023261,      -10.23638358
          0,           0,        4787,      -6.791992043,      -4.503270639,      -5.449545693,      -1.315023182,       -10.2372367
          0,           0,        4788,      -6.791995104,      -4.503282102,       -5.44952941,      -1.315023308,      -10.23809024
          0,           0,        4789,      -6.791992131,      -4.503272749,      -5.449549562,       -1.31502323,      -10.23894336
          0,           0,        4790,      -6.791995181,      -4.503284207,      -5.449533239,      -1.315023356,       -10.2397969
          0,           0,        4791,      -6.791992219,      -4.503274847,      -5.449553255,      -1.315023277,      -10.24065003
          0,           0,        4792,      -6.791995258,      -4.503286298,      -5.449536895,      -1.315023403,      -10.24150357
          0,           0,        4793,      -6.791992306,      -4.503276932,       -5.44955678,      -1.315023325,       -10.2423567
          0,           0,        4794,      -6.791995335,      -4.503288377,      -5.449540386,      -1.315023451,      -10.24321024
          0,           0,        4795,      -6.791992394,      -4.503279004,      -5.449560143,      -1.315023372,      -10.24406337
          0,           0,        4796,      -6.791995412,      -4.503290442,      -5.449543719,      -1.315023498,      -10.24491692
          0,           0,        4797,      -6.791992481,      -4.503281062,      -5.449563352,       -1.31502342,      -10.24577005
          0,           0,        4798,      -6.791995488,      -4.503292493,      -5.449546903,      -1.315023545,       -10.2466236
          0,           0,        4799,      -6.791992568,      -4.503283107,      -5.449566417,      -1.315023467,      -10.24747673
          0,           0,        4800,      -6.791995564,       -4.50329453,      -5.449549947,      -1.315023593,      -10.24833028
          0,           0,        4801,      -6.791992655,      -4.503285137,      -5.449569348,      -1.315023514,      -10.24918342
          0,           0,        4802,      -6.791995641,      -4.503296553,      -5.449552862,       -1.31502364,      -10.25003697
          0,           0,        4803,      -6.791992742,      -4.503287153,      -5.449572155,      -1.315023562,       -10.2508901
          0,           0,        4804,      -6.791995717,      -4.503298562,      -5.449555658,      -1.315023687,      -10.25174366
          0,           0,        4805,      -6.791992829,      -4.503289153,      -5.449574849,      -1.315023609,      -10.25259679
          0,           0,        4806,      -6.791995793,      -4.503300555,      -5.449558347,      -1.315023734,      -10.25345035
          0,           0,        4807,      -6.791992915,      -4.503291139,      -5.449577441,      -1.315023656,      -10.25430349
          0,           0,        4808,      -6.791995869,      -4.503302533,      -5.449560938,      -1.315023781,      -10.25515704
          0,           0,        4809,      -6.791993002,      -4.503293109,      -5.449579941,      -1.315023703,      -10.25601018
          0,           0,        4810,      -6.791995944,      -4.503304495,      -5.449563443,      -1.315023828,      -10.25686373
          0,           0,        4811,      -6.791993088,      -4.503295064,       -5.44958236,       -1.31502375,      -10.25771687
          0,           0,        4812,      -6.791996019,      -4.503306442,      -5.449565871,      -1.315023875,      -10.25857042
          0,           0,        4813,      -6.791993173,      -4.503297002,      -5.449584709,      -1.315023797,      -10.25942355
          0,           0,        4814,      -6.791996095,      -4.503308372,      -5.449568234,      -1.315023922,      -10.26027711
          0,           0,        4815,      -6.791993259,      -4.503298924,      -5.449586996,      -1.315023844,      -10.26113023
          0,           0,        4816,      -6.791996169,      -4.503310285,      -5.449570539,      -1.315023969,      -10.26198379
          0,           0,        4817,      -6.791993344,      -4.503300829,      -5.449589231,       -1.31502389,      -10.26283691
          0,           0,        4818,      -6.791996244,      -4.503312182,      -5.449572797,      -1.315024015,      -10.26369046
          0,           0,        4819,      -6.791993429,      -4.503302716,      -5.449591422,      -1.315023937,      -10.26454357
          0,           0,        4820,      -6.791996318,      -4.503314061,      -5.449575013,      -1.315024062,      -10.26539712
          0,           0,        4821,      -6.791993513,      -4.503304587,      -5.449593575,      -1.315023984,      -10.26625023
          0,           0,        4822,      -6.791996392,      -4.503315922,      -5.449577195,      -1.315024108,      -10.26710377
          0,           0,        4823,      -6.791993598,      -4.503306439,      -5.449595697,       -1.31502403,      -10.26795687
          0,           0,        4824,      -6.791996466,      -4.503317766,      -5.449579348,      -1.315024154,       -10.2688104
          0,           0,        4825,      -6.791993681,      -4.503308274,      -5.449597794,      -1.315024076,       -10.2696635
          0,           0,        4826,      -6.791996539,      -4.503319591,      -5.449581478,      -1.315024201,      -10.27051702
          0,           0,        4827,      -6.791993765,       -4.50331009,      -5.449599868,      -1.315024122,       -10.2713701
          0,           0,        4828,      -6.791996612,      -4.503321398,      -5.449583588,      -1.315024247,      -10.27222362
          0,           0,        4829,      -6.791993848,      -4.503311888,      -5.449601925,      -1.315024169,      -10.27307669
